timestamp,poa,ghi,temperature
2020-01-01 00:00:00,0.0,0.0,17.55
2020-01-01 00:15:00,0.0,0.0,17.21
2020-01-01 00:30:00,0.0,0.0,16.89
2020-01-01 00:45:00,0.0,0.0,16.7
2020-01-01 01:00:00,0.0,0.0,16.47
2020-01-01 01:15:00,0.0,0.0,16.06
2020-01-01 01:30:00,0.0,0.0,15.86
2020-01-01 01:45:00,0.0,0.0,15.85
2020-01-01 02:00:00,0.0,0.0,15.86
2020-01-01 02:15:00,0.0,0.0,15.91
2020-01-01 02:30:00,0.0,0.0,15.78
2020-01-01 02:45:00,0.0,0.0,15.63
2020-01-01 03:00:00,0.0,0.0,15.26
2020-01-01 03:15:00,0.0,0.0,15.18
2020-01-01 03:30:00,0.0,0.0,15.12
2020-01-01 03:45:00,0.0,0.0,15.09
2020-01-01 04:00:00,0.0,0.0,14.98
2020-01-01 04:15:00,0.0,0.0,14.91
2020-01-01 04:30:00,0.0,0.0,14.83
2020-01-01 04:45:00,0.0,0.0,14.77
2020-01-01 05:00:00,0.0,0.0,14.75
2020-01-01 05:15:00,0.0,0.0,14.76
2020-01-01 05:30:00,0.0,0.0,14.73
2020-01-01 05:45:00,0.0,0.0,14.76
2020-01-01 06:00:00,4.81,5.44,14.75
2020-01-01 06:15:00,0.0,0.0,14.75
2020-01-01 06:30:00,0.0,0.0,14.74
2020-01-01 06:45:00,0.0,0.0,14.65
2020-01-01 07:00:00,0.0,0.0,14.53
2020-01-01 07:15:00,0.0,0.0,14.32
2020-01-01 07:30:00,0.0,0.0,14.24
2020-01-01 07:45:00,0.0,0.0,14.22
2020-01-01 08:00:00,0.02,0.0,14.28
2020-01-01 08:15:00,20.26,10.27,14.51
2020-01-01 08:30:00,75.47,64.66,14.91
2020-01-01 08:45:00,128.94,114.34,15.52
2020-01-01 09:00:00,155.25,131.89,16.17
2020-01-01 09:15:00,196.42,181.83,16.83
2020-01-01 09:30:00,247.07,233.34,17.64
2020-01-01 09:45:00,260.86,277.12,18.25
2020-01-01 10:00:00,274.09,315.84,18.92
2020-01-01 10:15:00,295.39,352.92,19.44
2020-01-01 10:30:00,416.79,417.11,20.15
2020-01-01 10:45:00,434.89,428.25,20.81
2020-01-01 11:00:00,482.11,448.03,21.26
2020-01-01 11:15:00,391.7,412.17,21.62
2020-01-01 11:30:00,497.12,459.22,21.99
2020-01-01 11:45:00,729.31,544.72,22.86
2020-01-01 12:00:00,764.25,560.58,23.41
2020-01-01 12:15:00,762.28,564.81,24.3
2020-01-01 12:30:00,752.78,566.31,24.84
2020-01-01 12:45:00,757.2,569.16,25.02
2020-01-01 13:00:00,622.14,519.17,25.18
2020-01-01 13:15:00,488.18,472.14,25.42
2020-01-01 13:30:00,426.01,449.25,25.58
2020-01-01 13:45:00,295.96,397.17,25.42
2020-01-01 14:00:00,291.32,389.35,25.7
2020-01-01 14:15:00,279.06,376.45,25.89
2020-01-01 14:30:00,276.06,366.34,25.97
2020-01-01 14:45:00,318.75,412.38,26.22
2020-01-01 15:00:00,305.11,382.77,26.85
2020-01-01 15:15:00,255.28,298.97,26.79
2020-01-01 15:30:00,243.31,259.77,26.35
2020-01-01 15:45:00,241.54,257.11,26.17
2020-01-01 16:00:00,240.66,255.29,26.06
2020-01-01 16:15:00,197.57,184.25,25.9
2020-01-01 16:30:00,146.97,133.85,25.21
2020-01-01 16:45:00,123.57,119.37,24.68
2020-01-01 17:00:00,93.78,97.67,24.26
2020-01-01 17:15:00,16.12,13.56,23.73
2020-01-01 17:30:00,0.0,0.0,23.21
2020-01-01 17:45:00,0.0,0.0,22.87
2020-01-01 18:00:00,0.0,0.0,22.42
2020-01-01 18:15:00,0.0,0.0,21.93
2020-01-01 18:30:00,0.0,0.0,21.52
2020-01-01 18:45:00,0.0,0.0,21.12
2020-01-01 19:00:00,0.0,0.0,20.78
2020-01-01 19:15:00,0.0,0.0,20.46
2020-01-01 19:30:00,0.54,0.59,20.21
2020-01-01 19:45:00,0.0,0.0,20.05
2020-01-01 20:00:00,0.0,0.0,19.83
2020-01-01 20:15:00,0.0,0.0,19.67
2020-01-01 20:30:00,0.85,0.96,19.46
2020-01-01 20:45:00,0.0,0.0,19.3
2020-01-01 21:00:00,0.0,0.0,19.16
2020-01-01 21:15:00,0.0,0.0,18.97
2020-01-01 21:30:00,0.0,0.0,18.86
2020-01-01 21:45:00,0.0,0.0,18.75
2020-01-01 22:00:00,0.0,0.0,18.68
2020-01-01 22:15:00,0.0,0.0,18.55
2020-01-01 22:30:00,0.0,0.0,18.35
2020-01-01 22:45:00,0.0,0.0,18.2
2020-01-01 23:00:00,0.0,0.0,18.13
2020-01-01 23:15:00,0.0,0.0,18.09
2020-01-01 23:30:00,0.0,0.0,17.84
2020-01-01 23:45:00,0.0,0.0,17.53
2020-01-02 00:00:00,0.0,0.0,16.27
2020-01-02 00:15:00,0.0,0.0,16.19
2020-01-02 00:30:00,0.0,0.0,16.33
2020-01-02 00:45:00,0.0,0.0,16.27
2020-01-02 01:00:00,0.0,0.0,16.34
2020-01-02 01:15:00,0.0,0.0,16.31
2020-01-02 01:30:00,0.0,0.0,16.53
2020-01-02 01:45:00,0.0,0.0,16.17
2020-01-02 02:00:00,0.0,0.0,16.08
2020-01-02 02:15:00,0.0,0.0,15.94
2020-01-02 02:30:00,0.0,0.0,15.96
2020-01-02 02:45:00,0.0,0.0,15.66
2020-01-02 03:00:00,0.0,0.0,15.57
2020-01-02 03:15:00,0.0,0.0,15.45
2020-01-02 03:30:00,0.0,0.0,15.28
2020-01-02 03:45:00,0.0,0.0,15.22
2020-01-02 04:00:00,0.0,0.0,15.01
2020-01-02 04:15:00,0.0,0.0,14.79
2020-01-02 04:30:00,0.0,0.0,14.51
2020-01-02 04:45:00,0.0,0.0,14.35
2020-01-02 05:00:00,0.0,0.0,14.21
2020-01-02 05:15:00,0.0,0.0,13.59
2020-01-02 05:30:00,0.0,0.0,13.13
2020-01-02 05:45:00,0.0,0.0,12.96
2020-01-02 06:00:00,0.0,0.0,12.6
2020-01-02 06:15:00,0.0,0.0,12.34
2020-01-02 06:30:00,0.0,0.0,12.24
2020-01-02 06:45:00,0.0,0.0,12.38
2020-01-02 07:00:00,0.0,0.0,12.46
2020-01-02 07:15:00,0.0,0.0,12.27
2020-01-02 07:30:00,0.08,0.0,12.3
2020-01-02 07:45:00,13.48,0.08,12.31
2020-01-02 08:00:00,39.03,43.16,12.65
2020-01-02 08:15:00,48.74,52.79,12.97
2020-01-02 08:30:00,57.95,62.64,13.7
2020-01-02 08:45:00,71.95,74.51,14.86
2020-01-02 09:00:00,256.78,265.84,16.19
2020-01-02 09:15:00,451.88,368.95,18.14
2020-01-02 09:30:00,490.02,418.6,19.62
2020-01-02 09:45:00,561.88,460.16,21.06
2020-01-02 10:00:00,588.35,535.77,21.99
2020-01-02 10:15:00,588.5,566.91,22.58
2020-01-02 10:30:00,680.0,573.03,23.13
2020-01-02 10:45:00,768.5,579.14,23.48
2020-01-02 11:00:00,768.5,600.07,24.02
2020-01-02 11:15:00,768.53,627.9,24.69
2020-01-02 11:30:00,785.57,653.52,25.12
2020-01-02 11:45:00,807.51,675.45,25.63
2020-01-02 12:00:00,812.72,684.42,26.33
2020-01-02 12:15:00,837.83,709.53,26.64
2020-01-02 12:30:00,844.7,720.65,26.89
2020-01-02 12:45:00,828.75,713.09,27.43
2020-01-02 13:00:00,814.51,707.07,27.93
2020-01-02 13:15:00,806.57,705.23,27.93
2020-01-02 13:30:00,789.32,695.07,27.73
2020-01-02 13:45:00,773.83,685.72,28.22
2020-01-02 14:00:00,768.5,669.57,28.51
2020-01-02 14:15:00,768.5,652.96,28.69
2020-01-02 14:30:00,768.5,626.32,28.57
2020-01-02 14:45:00,665.27,599.68,28.8
2020-01-02 15:00:00,588.5,578.09,28.9
2020-01-02 15:15:00,588.5,571.21,28.77
2020-01-02 15:30:00,567.78,565.94,29.01
2020-01-02 15:45:00,503.63,521.47,28.81
2020-01-02 16:00:00,463.04,461.33,28.66
2020-01-02 16:15:00,427.21,424.19,28.28
2020-01-02 16:30:00,373.17,378.16,28.07
2020-01-02 16:45:00,321.51,295.64,27.72
2020-01-02 17:00:00,251.1,237.88,27.68
2020-01-02 17:15:00,196.93,178.35,27.33
2020-01-02 17:30:00,138.61,90.96,26.97
2020-01-02 17:45:00,81.81,76.51,26.58
2020-01-02 18:00:00,46.23,39.78,25.94
2020-01-02 18:15:00,0.0,0.0,25.16
2020-01-02 18:30:00,0.0,0.0,23.97
2020-01-02 18:45:00,0.0,0.0,22.84
2020-01-02 19:00:00,0.0,0.0,22.06
2020-01-02 19:15:00,0.0,0.0,21.49
2020-01-02 19:30:00,0.0,0.0,21.27
2020-01-02 19:45:00,0.0,0.0,21.33
2020-01-02 20:00:00,0.0,0.0,20.89
2020-01-02 20:15:00,0.0,0.0,20.11
2020-01-02 20:30:00,0.0,0.0,19.84
2020-01-02 20:45:00,0.0,0.0,20.03
2020-01-02 21:00:00,0.0,0.0,20.11
2020-01-02 21:15:00,0.0,0.0,19.97
2020-01-02 21:30:00,0.0,0.0,19.7
2020-01-02 21:45:00,0.0,0.0,19.73
2020-01-02 22:00:00,0.0,0.0,19.35
2020-01-02 22:15:00,0.0,0.0,18.84
2020-01-02 22:30:00,0.0,0.0,18.68
2020-01-02 22:45:00,0.0,0.0,18.61
2020-01-02 23:00:00,0.0,0.0,18.44
2020-01-02 23:15:00,0.0,0.0,18.2
2020-01-02 23:30:00,0.0,0.0,19.22
2020-01-02 23:45:00,0.0,0.0,20.46
2020-01-03 00:00:00,0.0,0.0,21.73
2020-01-03 00:15:00,0.0,0.0,21.85
2020-01-03 00:30:00,0.0,0.0,21.74
2020-01-03 00:45:00,0.0,0.0,21.55
2020-01-03 01:00:00,0.0,0.0,21.61
2020-01-03 01:15:00,0.0,0.0,21.17
2020-01-03 01:30:00,0.0,0.0,21.05
2020-01-03 01:45:00,0.0,0.0,20.84
2020-01-03 02:00:00,0.0,0.0,20.89
2020-01-03 02:15:00,0.0,0.0,20.44
2020-01-03 02:30:00,0.0,0.0,19.58
2020-01-03 02:45:00,0.0,0.0,19.41
2020-01-03 03:00:00,0.0,0.0,19.72
2020-01-03 03:15:00,0.0,0.0,19.93
2020-01-03 03:30:00,0.0,0.0,19.71
2020-01-03 03:45:00,0.0,0.0,19.51
2020-01-03 04:00:00,0.0,0.0,19.3
2020-01-03 04:15:00,0.0,0.0,19.18
2020-01-03 04:30:00,0.0,0.0,19.08
2020-01-03 04:45:00,0.0,0.0,18.84
2020-01-03 05:00:00,0.0,0.0,18.83
2020-01-03 05:15:00,0.0,0.0,19.18
2020-01-03 05:30:00,0.0,0.0,19.34
2020-01-03 05:45:00,0.0,0.0,19.09
2020-01-03 06:00:00,0.0,0.0,19.11
2020-01-03 06:15:00,0.0,0.0,18.91
2020-01-03 06:30:00,0.0,0.0,18.66
2020-01-03 06:45:00,0.0,0.0,18.81
2020-01-03 07:00:00,0.0,0.0,18.48
2020-01-03 07:15:00,1.18,0.0,18.26
2020-01-03 07:30:00,34.57,16.99,18.26
2020-01-03 07:45:00,77.38,59.27,18.46
2020-01-03 08:00:00,145.38,82.75,18.95
2020-01-03 08:15:00,213.14,147.55,19.81
2020-01-03 08:30:00,296.58,225.25,20.79
2020-01-03 08:45:00,358.9,276.81,21.8
2020-01-03 09:00:00,408.36,319.22,22.76
2020-01-03 09:15:00,469.97,380.3,23.66
2020-01-03 09:30:00,505.43,419.74,24.6
2020-01-03 09:45:00,579.16,471.81,25.47
2020-01-03 10:00:00,621.4,535.2,26.4
2020-01-03 10:15:00,624.53,544.14,26.58
2020-01-03 10:30:00,664.34,550.75,27.18
2020-01-03 10:45:00,816.5,571.43,28.09
2020-01-03 11:00:00,816.5,602.94,29.17
2020-01-03 11:15:00,818.64,636.68,29.6
2020-01-03 11:30:00,825.63,652.58,30.68
2020-01-03 11:45:00,838.61,664.3,31.09
2020-01-03 12:00:00,864.76,688.65,32.29
2020-01-03 12:15:00,870.64,699.61,32.99
2020-01-03 12:30:00,858.62,695.67,33.9
2020-01-03 12:45:00,861.52,702.31,33.45
2020-01-03 13:00:00,852.81,698.71,34.26
2020-01-03 13:15:00,836.27,688.97,34.29
2020-01-03 13:30:00,842.64,697.62,34.69
2020-01-03 13:45:00,819.52,677.63,35.27
2020-01-03 14:00:00,816.5,663.77,34.3
2020-01-03 14:15:00,816.5,653.35,35.1
2020-01-03 14:30:00,816.5,629.27,35.49
2020-01-03 14:45:00,783.59,612.6,35.41
2020-01-03 15:00:00,626.49,578.36,36.01
2020-01-03 15:15:00,624.5,555.36,35.54
2020-01-03 15:30:00,622.79,551.14,35.31
2020-01-03 15:45:00,577.8,542.21,35.12
2020-01-03 16:00:00,502.61,500.22,35.28
2020-01-03 16:15:00,474.41,439.23,35.09
2020-01-03 16:30:00,410.18,391.91,35.6
2020-01-03 16:45:00,348.56,335.32,35.59
2020-01-03 17:00:00,298.5,288.74,35.44
2020-01-03 17:15:00,209.61,223.55,35.24
2020-01-03 17:30:00,137.59,130.45,34.74
2020-01-03 17:45:00,93.67,82.87,34.03
2020-01-03 18:00:00,62.04,67.76,33.05
2020-01-03 18:15:00,0.0,0.0,31.42
2020-01-03 18:30:00,0.0,0.0,29.73
2020-01-03 18:45:00,0.0,0.0,28.39
2020-01-03 19:00:00,0.0,0.0,27.29
2020-01-03 19:15:00,0.0,0.0,26.56
2020-01-03 19:30:00,0.0,0.0,26.06
2020-01-03 19:45:00,0.0,0.0,25.88
2020-01-03 20:00:00,0.0,0.0,25.66
2020-01-03 20:15:00,0.0,0.0,25.88
2020-01-03 20:30:00,0.0,0.0,25.89
2020-01-03 20:45:00,0.0,0.0,25.61
2020-01-03 21:00:00,0.0,0.0,25.35
2020-01-03 21:15:00,0.0,0.0,24.87
2020-01-03 21:30:00,0.0,0.0,24.32
2020-01-03 21:45:00,0.0,0.0,24.53
2020-01-03 22:00:00,0.0,0.0,24.5
2020-01-03 22:15:00,0.0,0.0,24.46
2020-01-03 22:30:00,0.0,0.0,24.17
2020-01-03 22:45:00,0.0,0.0,23.49
2020-01-03 23:00:00,0.0,0.0,23.25
2020-01-03 23:15:00,0.0,0.0,22.45
2020-01-03 23:30:00,0.0,0.0,21.39
2020-01-03 23:45:00,0.0,0.0,21.12
2020-01-04 00:00:00,0.0,0.0,24.79
2020-01-04 00:15:00,0.0,0.0,24.99
2020-01-04 00:30:00,0.0,0.0,24.94
2020-01-04 00:45:00,0.0,0.0,24.58
2020-01-04 01:00:00,0.0,0.0,24.07
2020-01-04 01:15:00,0.0,0.0,23.55
2020-01-04 01:30:00,0.0,0.0,23.16
2020-01-04 01:45:00,0.0,0.0,23.3
2020-01-04 02:00:00,0.0,0.0,23.17
2020-01-04 02:15:00,0.0,0.0,22.92
2020-01-04 02:30:00,0.0,0.0,22.86
2020-01-04 02:45:00,0.0,0.0,22.72
2020-01-04 03:00:00,0.0,0.0,23.0
2020-01-04 03:15:00,0.0,0.0,22.76
2020-01-04 03:30:00,0.0,0.0,22.25
2020-01-04 03:45:00,0.0,0.0,21.92
2020-01-04 04:00:00,0.0,0.0,21.51
2020-01-04 04:15:00,0.0,0.0,21.19
2020-01-04 04:30:00,0.0,0.0,21.39
2020-01-04 04:45:00,0.0,0.0,21.24
2020-01-04 05:00:00,0.0,0.0,20.86
2020-01-04 05:15:00,0.0,0.0,20.68
2020-01-04 05:30:00,0.0,0.0,20.71
2020-01-04 05:45:00,0.0,0.0,20.88
2020-01-04 06:00:00,0.0,0.0,20.93
2020-01-04 06:15:00,0.0,0.0,21.03
2020-01-04 06:30:00,0.0,0.0,21.09
2020-01-04 06:45:00,1.0,0.0,20.71
2020-01-04 07:00:00,34.0,16.42,20.6
2020-01-04 07:15:00,75.01,66.15,21.37
2020-01-04 07:30:00,129.76,83.05,22.16
2020-01-04 07:45:00,202.58,146.86,23.13
2020-01-04 08:00:00,275.28,225.75,24.01
2020-01-04 08:15:00,352.32,289.34,24.88
2020-01-04 08:30:00,422.41,352.22,25.93
2020-01-04 08:45:00,480.02,406.4,27.06
2020-01-04 09:00:00,524.9,452.49,28.33
2020-01-04 09:15:00,604.3,531.17,29.28
2020-01-04 09:30:00,624.5,545.13,29.93
2020-01-04 09:45:00,627.11,553.61,30.37
2020-01-04 10:00:00,772.49,583.89,30.9
2020-01-04 10:15:00,816.5,617.63,31.56
2020-01-04 10:30:00,816.5,648.33,32.36
2020-01-04 10:45:00,830.18,680.33,33.3
2020-01-04 11:00:00,872.2,720.69,33.94
2020-01-04 11:15:00,893.79,742.54,34.15
2020-01-04 11:30:00,919.42,767.46,34.56
2020-01-04 11:45:00,931.09,781.91,35.23
2020-01-04 12:00:00,921.22,780.42,35.93
2020-01-04 12:15:00,948.6,808.79,36.05
2020-01-04 12:30:00,943.52,810.12,36.44
2020-01-04 12:45:00,952.97,824.63,36.33
2020-01-04 13:00:00,948.76,824.05,36.46
2020-01-04 13:15:00,937.67,818.4,36.86
2020-01-04 13:30:00,917.86,806.67,37.84
2020-01-04 13:45:00,888.13,786.53,38.36
2020-01-04 14:00:00,860.6,768.08,38.13
2020-01-04 14:15:00,821.37,736.08,38.14
2020-01-04 14:30:00,816.5,715.58,38.54
2020-01-04 14:45:00,816.5,685.22,38.1
2020-01-04 15:00:00,703.99,645.17,37.96
2020-01-04 15:15:00,625.23,610.89,38.27
2020-01-04 15:30:00,623.55,572.29,38.19
2020-01-04 15:45:00,590.69,549.14,37.92
2020-01-04 16:00:00,522.27,542.89,37.75
2020-01-04 16:15:00,481.84,513.84,37.53
2020-01-04 16:30:00,427.25,437.01,37.37
2020-01-04 16:45:00,366.9,390.08,37.05
2020-01-04 17:00:00,307.8,332.42,36.77
2020-01-04 17:15:00,236.96,273.68,36.63
2020-01-04 17:30:00,190.97,207.31,36.29
2020-01-04 17:45:00,126.18,130.98,35.94
2020-01-04 18:00:00,85.89,82.63,35.41
2020-01-04 18:15:00,0.0,0.0,34.85
2020-01-04 18:30:00,0.0,0.0,34.04
2020-01-04 18:45:00,0.0,0.0,32.96
2020-01-04 19:00:00,0.0,0.0,31.82
2020-01-04 19:15:00,0.0,0.0,30.62
2020-01-04 19:30:00,0.0,0.0,29.57
2020-01-04 19:45:00,0.0,0.0,28.84
2020-01-04 20:00:00,0.0,0.0,28.45
2020-01-04 20:15:00,0.0,0.0,28.19
2020-01-04 20:30:00,0.0,0.0,28.25
2020-01-04 20:45:00,0.0,0.0,28.36
2020-01-04 21:00:00,0.0,0.0,27.94
2020-01-04 21:15:00,0.0,0.0,27.66
2020-01-04 21:30:00,0.0,0.0,27.47
2020-01-04 21:45:00,0.0,0.0,27.42
2020-01-04 22:00:00,0.0,0.0,27.3
2020-01-04 22:15:00,0.0,0.0,26.94
2020-01-04 22:30:00,0.0,0.0,26.64
2020-01-04 22:45:00,0.0,0.0,26.45
2020-01-04 23:00:00,0.0,0.0,26.13
2020-01-04 23:15:00,0.0,0.0,25.75
2020-01-04 23:30:00,0.0,0.0,25.62
2020-01-04 23:45:00,0.0,0.0,25.29
2020-01-05 00:00:00,0.0,0.0,31.49
2020-01-05 00:15:00,0.0,0.0,31.13
2020-01-05 00:30:00,0.0,0.0,30.89
2020-01-05 00:45:00,0.0,0.0,30.6
2020-01-05 01:00:00,0.0,0.0,30.26
2020-01-05 01:15:00,0.0,0.0,30.02
2020-01-05 01:30:00,0.0,0.0,29.76
2020-01-05 01:45:00,0.0,0.0,29.49
2020-01-05 02:00:00,0.0,0.0,29.15
2020-01-05 02:15:00,0.0,0.0,28.89
2020-01-05 02:30:00,0.0,0.0,28.68
2020-01-05 02:45:00,0.0,0.0,28.42
2020-01-05 03:00:00,0.0,0.0,28.21
2020-01-05 03:15:00,0.0,0.0,27.99
2020-01-05 03:30:00,0.0,0.0,27.81
2020-01-05 03:45:00,0.0,0.0,27.59
2020-01-05 04:00:00,0.0,0.0,27.38
2020-01-05 04:15:00,0.0,0.0,27.09
2020-01-05 04:30:00,0.0,0.0,27.01
2020-01-05 04:45:00,0.0,0.0,27.01
2020-01-05 05:00:00,0.0,0.0,26.92
2020-01-05 05:15:00,0.0,0.0,26.77
2020-01-05 05:30:00,0.0,0.0,26.74
2020-01-05 05:45:00,0.0,0.0,26.71
2020-01-05 06:00:00,0.0,0.0,26.54
2020-01-05 06:15:00,0.0,0.0,26.4
2020-01-05 06:30:00,11.58,0.61,26.39
2020-01-05 06:45:00,47.43,33.38,26.41
2020-01-05 07:00:00,77.39,72.67,26.66
2020-01-05 07:15:00,82.74,77.38,27.03
2020-01-05 07:30:00,176.51,153.04,27.51
2020-01-05 07:45:00,295.49,258.98,28.44
2020-01-05 08:00:00,350.91,309.45,29.28
2020-01-05 08:15:00,380.53,336.96,29.93
2020-01-05 08:30:00,467.98,414.46,30.64
2020-01-05 08:45:00,504.55,462.95,31.5
2020-01-05 09:00:00,566.01,531.44,32.32
2020-01-05 09:15:00,610.44,543.21,33.26
2020-01-05 09:30:00,624.5,549.42,34.2
2020-01-05 09:45:00,625.82,565.28,35.67
2020-01-05 10:00:00,694.95,602.43,36.86
2020-01-05 10:15:00,816.5,632.01,37.72
2020-01-05 10:30:00,816.5,659.45,37.77
2020-01-05 10:45:00,816.5,691.11,37.99
2020-01-05 11:00:00,816.65,721.42,39.52
2020-01-05 11:15:00,830.25,742.86,39.76
2020-01-05 11:30:00,840.13,755.06,40.05
2020-01-05 11:45:00,848.09,764.93,41.27
2020-01-05 12:00:00,856.24,772.53,41.53
2020-01-05 12:15:00,862.18,779.88,41.67
2020-01-05 12:30:00,869.33,787.17,42.43
2020-01-05 12:45:00,861.11,782.51,42.79
2020-01-05 13:00:00,843.86,769.57,43.12
2020-01-05 13:15:00,826.01,746.3,43.02
2020-01-05 13:30:00,816.63,737.54,42.78
2020-01-05 13:45:00,816.5,744.72,42.78
2020-01-05 14:00:00,816.5,723.91,42.43
2020-01-05 14:15:00,816.5,706.97,42.6
2020-01-05 14:30:00,808.29,683.73,42.9
2020-01-05 14:45:00,628.2,655.67,42.76
2020-01-05 15:00:00,624.53,621.3,42.66
2020-01-05 15:15:00,622.03,587.83,43.16
2020-01-05 15:30:00,593.58,557.33,42.92
2020-01-05 15:45:00,532.31,548.01,43.03
2020-01-05 16:00:00,494.11,542.09,42.7
2020-01-05 16:15:00,457.54,516.71,42.91
2020-01-05 16:30:00,404.93,443.86,42.66
2020-01-05 16:45:00,359.05,406.51,42.49
2020-01-05 17:00:00,303.09,353.27,42.29
2020-01-05 17:15:00,236.03,296.03,42.16
2020-01-05 17:30:00,196.51,244.11,41.94
2020-01-05 17:45:00,136.93,188.65,41.81
2020-01-05 18:00:00,89.45,100.25,41.35
2020-01-05 18:15:00,0.0,0.0,41.01
2020-01-05 18:30:00,0.0,0.0,40.55
2020-01-05 18:45:00,0.0,0.0,39.86
2020-01-05 19:00:00,0.0,0.0,38.7
2020-01-05 19:15:00,0.0,0.0,37.31
2020-01-05 19:30:00,0.0,0.0,36.34
2020-01-05 19:45:00,0.0,0.0,35.47
2020-01-05 20:00:00,0.0,0.0,35.8
2020-01-05 20:15:00,0.0,0.0,35.58
2020-01-05 20:30:00,0.0,0.0,34.62
2020-01-05 20:45:00,0.0,0.0,34.13
2020-01-05 21:00:00,0.0,0.0,34.31
2020-01-05 21:15:00,0.0,0.0,34.5
2020-01-05 21:30:00,0.0,0.0,34.1
2020-01-05 21:45:00,0.0,0.0,33.58
2020-01-05 22:00:00,0.0,0.0,33.19
2020-01-05 22:15:00,0.0,0.0,32.85
2020-01-05 22:30:00,0.0,0.0,32.43
2020-01-05 22:45:00,0.0,0.0,32.14
2020-01-05 23:00:00,0.0,0.0,31.89
2020-01-05 23:15:00,0.0,0.0,31.73
2020-01-05 23:30:00,0.0,0.0,31.74
2020-01-05 23:45:00,0.0,0.0,31.35
2020-01-06 00:00:00,0.0,0.0,32.54
2020-01-06 00:15:00,0.0,0.0,32.46
2020-01-06 00:30:00,0.0,0.0,32.27
2020-01-06 00:45:00,0.0,0.0,32.26
2020-01-06 01:00:00,0.0,0.0,32.09
2020-01-06 01:15:00,0.0,0.0,32.02
2020-01-06 01:30:00,0.0,0.0,31.99
2020-01-06 01:45:00,0.0,0.0,31.98
2020-01-06 02:00:00,0.0,0.0,31.8
2020-01-06 02:15:00,0.0,0.0,31.71
2020-01-06 02:30:00,0.0,0.0,31.55
2020-01-06 02:45:00,0.0,0.0,31.43
2020-01-06 03:00:00,0.0,0.0,31.33
2020-01-06 03:15:00,0.0,0.0,31.26
2020-01-06 03:30:00,0.0,0.0,31.17
2020-01-06 03:45:00,0.0,0.0,31.04
2020-01-06 04:00:00,0.0,0.0,30.97
2020-01-06 04:15:00,0.0,0.0,30.84
2020-01-06 04:30:00,0.0,0.0,30.73
2020-01-06 04:45:00,0.0,0.0,30.64
2020-01-06 05:00:00,0.0,0.0,30.55
2020-01-06 05:15:00,0.0,0.0,30.67
2020-01-06 05:30:00,0.0,0.0,30.76
2020-01-06 05:45:00,0.0,0.0,30.79
2020-01-06 06:00:00,0.0,0.0,30.83
2020-01-06 06:15:00,8.44,0.02,30.66
2020-01-06 06:30:00,43.87,31.62,30.73
2020-01-06 06:45:00,73.29,71.44,31.01
2020-01-06 07:00:00,107.95,83.59,31.18
2020-01-06 07:15:00,187.03,143.46,31.46
2020-01-06 07:30:00,229.89,220.03,31.73
2020-01-06 07:45:00,299.29,274.45,32.03
2020-01-06 08:00:00,358.49,328.48,32.4
2020-01-06 08:15:00,413.56,380.73,32.81
2020-01-06 08:30:00,467.96,423.6,33.24
2020-01-06 08:45:00,501.74,471.86,33.59
2020-01-06 09:00:00,564.12,536.28,33.95
2020-01-06 09:15:00,615.1,545.4,34.26
2020-01-06 09:30:00,624.5,551.17,34.56
2020-01-06 09:45:00,580.93,531.66,35.05
2020-01-06 10:00:00,642.82,538.91,35.56
2020-01-06 10:15:00,783.87,633.05,35.69
2020-01-06 10:30:00,690.06,611.37,35.94
2020-01-06 10:45:00,822.89,732.03,36.38
2020-01-06 11:00:00,813.32,724.5,36.91
2020-01-06 11:15:00,862.52,762.86,37.14
2020-01-06 11:30:00,877.39,778.5,37.35
2020-01-06 11:45:00,897.93,797.62,37.45
2020-01-06 12:00:00,868.09,779.75,37.71
2020-01-06 12:15:00,927.86,835.9,38.43
2020-01-06 12:30:00,963.06,878.76,38.58
2020-01-06 12:45:00,935.29,855.8,38.76
2020-01-06 13:00:00,719.3,670.55,39.3
2020-01-06 13:15:00,576.73,535.08,38.74
2020-01-06 13:30:00,510.98,490.95,38.27
2020-01-06 13:45:00,781.25,727.43,38.77
2020-01-06 14:00:00,712.06,685.56,39.5
2020-01-06 14:15:00,652.85,626.02,39.01
2020-01-06 14:30:00,713.18,658.76,40.0
2020-01-06 14:45:00,446.47,441.91,39.01
2020-01-06 15:00:00,644.15,619.14,39.77
2020-01-06 15:15:00,583.35,571.7,39.82
2020-01-06 15:30:00,627.77,607.02,40.49
2020-01-06 15:45:00,518.75,522.63,40.08
2020-01-06 16:00:00,537.08,547.14,40.26
2020-01-06 16:15:00,423.11,451.96,39.56
2020-01-06 16:30:00,413.63,464.07,39.82
2020-01-06 16:45:00,395.15,445.88,39.97
2020-01-06 17:00:00,327.97,384.88,39.66
2020-01-06 17:15:00,273.41,335.29,39.44
2020-01-06 17:30:00,211.97,280.07,39.27
2020-01-06 17:45:00,184.51,228.7,39.34
2020-01-06 18:00:00,115.18,171.83,39.14
2020-01-06 18:15:00,0.0,0.0,38.77
2020-01-06 18:30:00,0.0,0.0,38.55
2020-01-06 18:45:00,0.0,0.0,38.11
2020-01-06 19:00:00,0.0,0.0,37.75
2020-01-06 19:15:00,0.0,0.0,37.42
2020-01-06 19:30:00,0.0,0.0,36.98
